79.22	78.67	0.00	247.79	264.42	241.13	252.78
80.33	79.22	0.00	249.45	259.43	202.89	257.76
79.78	79.22	0.00	249.45	264.42	201.22	247.79
79.22	69.80	1.00	249.45	259.43	197.90	251.11
77.56	69.25	0.00	247.79	259.43	207.88	251.11
78.11	69.25	0.00	251.11	261.09	207.88	252.78
78.67	69.80	1.00	249.45	261.09	204.55	252.78
78.67	70.36	0.00	247.79	261.09	204.55	252.78
78.67	69.25	0.00	246.12	259.43	201.22	251.11
78.67	70.36	0.00	244.46	261.09	202.89	251.11
79.22	70.36	1.00	244.46	261.09	201.22	251.11
78.67	69.80	0.00	242.80	259.43	197.90	246.12
77.56	69.25	0.00	241.13	261.09	217.85	247.79
77.56	68.70	1.00	239.47	257.76	221.18	242.80
77.01	68.70	0.00	241.13	259.43	224.51	249.45
77.56	68.70	0.00	242.80	257.76	224.51	262.75
78.67	69.25	1.00	246.12	259.43	224.51	256.10
78.11	69.25	0.00	247.79	249.45	221.18	254.44
78.11	69.25	1.00	244.46	252.78	221.18	249.45
78.67	69.80	1.00	247.79	251.11	222.84	256.10
78.67	69.80	3.00	242.80	251.11	221.18	254.44
79.22	70.36	1.00	244.46	252.78	221.18	256.10
78.67	69.80	0.00	246.12	252.78	224.51	256.10
79.22	70.36	0.00	246.12	251.11	221.18	259.43
79.22	70.36	1.00	246.12	252.78	216.19	257.76
79.22	70.36	1.00	244.46	252.78	234.48	256.10
79.22	70.36	1.00	236.15	244.46	237.81	257.76
79.22	69.80	0.00	237.81	244.46	239.47	259.43
78.67	70.91	0.00	222.84	229.49	242.80	259.43
78.67	69.80	0.00	222.84	229.49	242.80	259.43
79.22	69.25	0.00	224.51	234.48	242.80	257.76
79.22	70.36	1.00	224.51	232.82	241.13	257.76
79.22	70.36	1.00	237.81	246.12	239.47	257.76
78.67	69.80	1.00	237.81	242.80	237.81	257.76
78.67	70.36	1.00	234.48	241.13	236.15	254.44
79.22	68.14	1.00	236.15	237.81	234.48	257.76
78.67	70.36	1.00	236.15	239.47	234.48	259.43
78.11	69.80	0.00	237.81	241.13	237.81	254.44
78.11	69.80	0.00	237.81	241.13	234.48	259.43
78.11	69.25	1.00	237.81	239.47	236.15	256.10
78.67	70.36	1.00	241.13	242.80	234.48	252.78
78.67	70.36	0.00	241.13	244.46	239.47	249.45
79.22	70.36	0.00	241.13	244.46	239.47	249.45
79.22	70.36	0.00	242.80	244.46	239.47	256.10
78.67	69.80	0.00	242.80	246.12	241.13	256.10
79.78	70.36	1.00	241.13	246.12	239.47	254.44
79.22	70.91	1.00	242.80	247.79	237.81	254.44
80.33	79.78	0.00	254.44	257.76	249.45	252.78
80.33	79.78	1.00	252.78	254.44	246.12	254.44
80.33	79.78	3.00	246.12	256.10	246.12	254.44
80.33	79.78	0.00	244.46	256.10	244.46	257.76
72.57	70.36	1.00	236.15	246.12	247.79	256.10
69.25	68.70	0.00	234.48	246.12	247.79	254.44
69.25	69.25	0.00	236.15	244.46	247.79	256.10
69.25	69.25	0.00	236.15	246.12	247.79	257.76
69.25	68.70	0.00	234.48	244.46	247.79	256.10
68.70	68.70	1.00	236.15	242.80	242.80	252.78
68.70	68.14	0.00	231.16	242.80	242.80	252.78
68.14	68.14	0.00	234.48	241.13	252.78	261.09
78.67	79.22	23.00	246.12	254.44	256.10	261.09
78.67	79.78	51.00	239.47	252.78	256.10	257.76
79.22	79.78	64.00	242.80	252.78	256.10	271.07
78.67	79.22	134.00	242.80	256.10	252.78	264.42
79.22	79.22	156.00	244.46	257.76	252.78	261.09
79.78	79.78	166.00	246.12	252.78	252.78	254.44
79.22	79.78	224.00	241.13	249.45	254.44	256.10
78.67	79.22	219.00	241.13	247.79	249.45	254.44
78.67	79.22	217.00	241.13	249.45	252.78	254.44
79.22	79.22	211.00	241.13	249.45	252.78	256.10
78.67	78.67	216.00	239.47	251.11	249.45	256.10
78.67	78.67	212.00	244.46	251.11	249.45	254.44
78.67	79.22	216.00	241.13	247.79	247.79	254.44
78.67	78.67	212.00	239.47	249.45	252.78	256.10
78.67	79.22	219.00	241.13	251.11	242.80	252.78
60.94	62.60	197.00	234.48	231.16	217.85	221.18
60.94	62.05	196.00	232.82	234.48	221.18	221.18
60.39	61.49	194.00	204.55	194.57	221.18	221.18
60.39	62.05	197.90	199.56	189.58	219.52	222.84
60.94	60.94	196.23	202.89	192.91	219.52	224.51
60.39	61.49	201.22	201.22	191.24	216.19	226.17
60.39	60.94	197.90	199.56	191.24	217.85	224.51
60.94	62.60	196.23	197.90	184.59	219.52	222.84
60.39	60.94	199.56	199.56	189.58	217.85	221.18
60.94	61.49	199.56	229.49	222.84	217.85	221.18
80.33	77.56	227.83	246.12	214.53	232.82	236.15
80.33	77.56	229.49	244.46	211.20	232.82	231.16
81.44	78.11	234.48	246.12	216.19	236.15	231.16
80.88	77.56	227.83	244.46	216.19	231.16	231.16
81.44	78.11	229.49	246.12	216.19	234.48	234.48
81.99	78.67	216.19	246.12	199.56	236.15	234.48
81.99	78.67	216.19	247.79	197.90	237.81	236.15
81.99	78.67	189.58	229.49	196.23	196.23	204.55
81.99	78.67	187.92	229.49	201.22	197.90	212.86
81.99	78.67	192.91	234.48	199.56	199.56	209.54
81.99	78.67	226.17	244.46	194.57	244.46	259.43
81.99	78.67	239.47	246.12	196.23	246.12	259.43
74.24	77.56	224.51	232.82	197.90	244.46	252.78
74.79	78.11	227.83	232.82	197.90	244.46	254.44
75.90	78.67	227.83	231.16	196.23	221.18	229.49
59.83	61.49	184.59	187.92	197.90	221.18	231.16
59.28	60.94	192.91	189.58	201.22	224.51	231.16
59.83	61.49	192.91	189.58	199.56	219.52	231.16
59.28	60.94	181.27	181.27	179.60	211.20	226.17
59.83	60.94	179.60	181.27	176.28	211.20	224.51
59.28	60.94	182.93	181.27	181.27	211.20	226.17
59.83	60.39	197.90	169.63	181.27	209.54	222.84
59.28	60.39	232.82	199.56	176.28	209.54	226.17
58.17	60.39	234.48	199.56	174.62	211.20	224.51
58.72	60.39	234.48	227.83	182.93	226.17	227.83
75.90	76.45	231.16	247.79	176.28	247.79	242.80
78.67	79.22	236.15	251.11	184.59	244.46	239.47
78.11	78.67	227.83	249.45	177.94	246.12	242.80
79.22	78.67	232.82	251.11	176.28	244.46	241.13
79.78	78.67	232.82	249.45	172.95	242.80	241.13
78.67	78.11	237.81	246.12	176.28	241.13	239.47
79.78	79.78	232.82	251.11	174.62	246.12	247.79
79.22	79.22	201.22	249.45	176.28	214.53	214.53
79.78	79.78	201.22	246.12	176.28	207.88	212.86
78.67	80.33	202.89	247.79	179.60	212.86	212.86
79.22	79.78	214.53	246.12	184.59	226.17	236.15
79.22	79.78	236.15	246.12	181.27	247.79	244.46
79.22	80.33	239.47	246.12	177.94	246.12	246.12
64.26	62.60	227.83	209.54	179.60	224.51	219.52
60.39	60.94	197.90	207.88	177.94	211.20	216.19
59.83	60.94	197.90	207.88	179.60	212.86	214.53
59.83	59.28	194.57	202.89	174.62	212.86	217.85
59.83	58.72	194.57	197.90	174.62	211.20	216.19
59.83	60.39	192.91	197.90	177.94	214.53	217.85
59.83	60.39	191.24	199.56	172.95	209.54	217.85
59.83	59.83	192.91	201.22	169.63	209.54	219.52
59.28	59.28	206.21	231.16	176.28	212.86	217.85
59.28	59.83	222.84	231.16	172.95	211.20	217.85
77.56	78.67	229.49	244.46	176.28	244.46	244.46
78.11	78.67	224.51	244.46	169.63	244.46	241.13
78.11	78.67	227.83	244.46	181.27	241.13	246.12
78.11	78.67	209.54	232.82	177.94	236.15	224.51
78.67	79.78	202.89	227.83	196.23	236.15	226.17
79.22	79.78	206.21	224.51	202.89	234.48	226.17
79.22	80.33	201.22	226.17	197.90	234.48	222.84
79.22	80.33	206.21	226.17	202.89	232.82	224.51
77.01	60.94	191.24	204.55	202.89	211.20	224.51
77.01	60.94	191.24	202.89	201.22	211.20	219.52
76.45	60.94	192.91	202.89	202.89	209.54	222.84
77.01	60.94	229.49	232.82	232.82	244.46	239.47
76.45	59.28	231.16	234.48	234.48	244.46	237.81
77.01	57.62	231.16	231.16	237.81	196.23	241.13
60.94	51.52	214.53	214.53	236.15	171.29	239.47
79.78	46.54	231.16	241.13	242.80	0.00	256.10
59.83	39.89	224.51	226.17	239.47	0.00	254.44
62.05	0.00	229.49	237.81	241.13	0.00	256.10
69.80	0.00	232.82	241.13	241.13	1.00	261.09
69.80	0.00	239.47	241.13	241.13	0.00	256.10
69.80	0.00	236.15	241.13	242.80	1.00	259.43
70.91	0.00	237.81	239.47	246.12	0.00	262.75
69.25	0.00	237.81	232.82	247.79	1.00	261.09
69.25	0.00	237.81	234.48	247.79	0.00	259.43
68.70	0.00	234.48	234.48	246.12	0.00	259.43
68.14	0.00	232.82	234.48	249.45	0.00	259.43
68.14	0.00	229.49	237.81	249.45	0.00	261.09
68.14	0.00	231.16	237.81	246.12	0.00	259.43
68.14	0.00	224.51	239.47	242.80	1.00	262.75
68.14	0.00	226.17	241.13	242.80	1.00	261.09
69.80	0.00	231.16	241.13	246.12	0.00	262.75
69.80	0.00	232.82	244.46	242.80	0.00	262.75
70.36	0.00	234.48	247.79	244.46	0.00	264.42
70.36	0.00	224.51	237.81	246.12	0.00	262.75
70.36	0.00	226.17	237.81	244.46	4.00	266.08
69.25	0.00	222.84	236.15	237.81	0.00	264.42
70.36	0.00	227.83	236.15	244.46	0.00	264.42
70.36	0.00	229.49	241.13	246.12	0.00	264.42
69.80	0.00	224.51	239.47	247.79	0.00	262.75
69.80	0.00	222.84	234.48	244.46	1.00	262.75
70.36	0.00	226.17	237.81	244.46	0.00	264.42
69.80	0.00	224.51	236.15	234.48	3.33	259.43
70.36	0.00	224.51	237.81	234.48	0.00	261.09
70.36	0.00	229.49	236.15	236.15	0.00	264.42
70.36	0.00	221.18	237.81	239.47	0.00	266.08
69.80	0.00	234.48	239.47	241.13	0.00	267.74
69.80	0.00	229.49	236.15	237.81	1.66	266.08
70.36	0.00	236.15	239.47	239.47	0.00	264.42
69.25	0.00	234.48	242.80	241.13	0.00	267.74
69.25	0.00	231.16	239.47	242.80	0.00	269.41
68.70	0.00	232.82	241.13	237.81	1.66	266.08
69.25	0.00	231.16	241.13	241.13	0.00	264.42
69.25	0.00	236.15	241.13	241.13	0.00	262.75
69.80	0.00	227.83	241.13	242.80	0.00	266.08
70.36	0.00	229.49	242.80	242.80	0.00	264.42
70.36	0.00	224.51	242.80	241.13	1.66	264.42
69.80	0.00	227.83	241.13	241.13	0.00	264.42
69.80	0.00	236.15	251.11	252.78	0.00	264.42
69.80	0.00	234.48	254.44	256.10	1.66	264.42
69.80	0.00	237.81	252.78	256.10	1.66	266.08
69.80	0.00	234.48	252.78	256.10	1.66	266.08
69.80	0.00	239.47	254.44	257.76	1.66	229.49
69.80	0.00	236.15	251.11	254.44	1.66	226.17
69.25	0.00	237.81	246.12	256.10	0.00	227.83
69.25	0.00	239.47	247.79	257.76	1.66	227.83
